id_cli,full_name,contact_info,reg_date,cat,int_score
C_02897,User_2897,user_2897@domain.com,2022-02-24,A,41.33
C_02898,User_2898,user_2898@domain.com,2019-08-06,A,46.13
C_02899,User_2899,user_2899@domain.com,2020-10-15,A,40.46
C_02900,User_2900,invalid_2900,2020-05-10,A,41.52
C_02901,User_2901,user_2901@domain.com,2021-08-13,A,78.07
C_02902,User_2902,user_2902@domain.com,2019-09-08,B,37.24
C_02903,User_2903,user_2903@domain.com,2020-07-01,A,86.62
C_02904,User_2904,user_2904@domain.com,2021-07-09,A,56.56
C_02905,User_2905,user_2905@domain.com,2020-05-22,A,51.38
C_02906,User_2906,user_2906@domain.com,2019-10-16,A,57.14
C_02907,User_2907,user_2907@domain.com,2019-07-18,X,87.95
C_02908,User_2908,user_2908@domain.com,2019-04-14,A,35.1
C_02909,User_2909,user_2909@domain.com,2020-08-17,A,33.19
C_02910,User_2910,invalid_2910,2021-02-25,A,38.68
C_02911,User_2911,user_2911@domain.com,2023-11-05,A,50.48
C_02912,User_2912,user_2912@domain.com,2022-06-14,A,24.11
C_02913,User_2913,user_2913@domain.com,2021-05-06,B,50.34
C_02914,User_2914,user_2914@domain.com,2020-05-23,X,75.4
C_02915,User_2915,user_2915@domain.com,2023-11-08,A,52.27
C_02916,User_2916,user_2916@domain.com,2019-11-24,B,45.61
C_02917,User_2917,user_2917@domain.com,2023-07-25,B,40.73
C_02918,User_2918,user_2918@domain.com,2020-11-01,C,63.48
C_02919,User_2919,user_2919@domain.com,2022-03-29,A,37.61
C_02920,User_2920,invalid_2920,2023-01-16,A,77.7
C_02921,User_2921,user_2921@domain.com,2020-10-02,A,79.0
C_02922,User_2922,user_2922@domain.com,2020-01-24,B,53.85
C_02923,User_2923,user_2923@domain.com,2023-04-12,C,49.83
C_02924,User_2924,user_2924@domain.com,2019-11-23,A,65.46
C_02925,User_2925,user_2925@domain.com,2021-10-17,A,66.42
C_02926,User_2926,user_2926@domain.com,2021-11-20,X,37.91
C_02927,User_2927,user_2927@domain.com,2021-08-14,C,42.1
C_02928,User_2928,user_2928@domain.com,2021-10-18,X,30.16
C_02929,User_2929,user_2929@domain.com,2023-12-06,B,56.14
C_02930,User_2930,invalid_2930,2020-09-23,A,60.0
C_02931,User_2931,user_2931@domain.com,2021-10-15,A,29.75
C_02932,User_2932,user_2932@domain.com,2019-02-17,B,43.17
C_02933,User_2933,user_2933@domain.com,2019-07-04,A,29.79
C_02934,User_2934,user_2934@domain.com,2021-03-16,A,36.52
C_02935,User_2935,user_2935@domain.com,2021-11-01,B,58.27
C_02936,User_2936,user_2936@domain.com,2021-07-25,A,39.0
C_02937,User_2937,user_2937@domain.com,2020-05-08,B,45.49
C_02938,User_2938,user_2938@domain.com,2020-03-16,A,25.59
C_02939,User_2939,user_2939@domain.com,2022-04-09,X,52.8
C_02940,User_2940,invalid_2940,2020-12-23,A,49.34
C_02941,User_2941,user_2941@domain.com,2019-04-10,A,39.07
C_02942,User_2942,user_2942@domain.com,2019-04-14,B,47.16
C_02943,User_2943,user_2943@domain.com,2020-07-30,A,52.7
C_02944,User_2944,user_2944@domain.com,2021-10-10,B,37.78
C_02945,User_2945,user_2945@domain.com,2022-05-08,B,27.86
C_02946,User_2946,user_2946@domain.com,2023-09-23,A,77.08
C_02947,User_2947,user_2947@domain.com,2022-09-01,A,40.5
C_02948,User_2948,user_2948@domain.com,2022-10-09,A,48.55
C_02949,User_2949,user_2949@domain.com,2021-08-21,A,65.16
C_02950,User_2950,invalid_2950,2020-08-08,X,102.94
C_02951,User_2951,user_2951@domain.com,2022-01-04,C,31.33
C_02952,User_2952,user_2952@domain.com,2019-01-17,B,56.75
C_02953,User_2953,user_2953@domain.com,2023-10-02,B,39.39
C_02954,User_2954,user_2954@domain.com,2019-08-09,A,41.92
C_02955,User_2955,user_2955@domain.com,2021-06-01,X,39.2
C_02956,User_2956,user_2956@domain.com,2019-10-02,B,33.12
C_02957,User_2957,user_2957@domain.com,2020-06-25,B,49.38
C_02958,User_2958,user_2958@domain.com,2023-01-29,C,27.88
C_02959,User_2959,user_2959@domain.com,2021-01-19,A,64.2
C_02960,User_2960,invalid_2960,2023-04-14,C,50.83
C_02961,User_2961,user_2961@domain.com,2021-04-05,A,56.34
C_02962,User_2962,user_2962@domain.com,2021-01-19,A,43.01
C_02963,User_2963,user_2963@domain.com,2019-04-03,A,44.49
C_02964,User_2964,user_2964@domain.com,2021-03-31,X,54.31
C_02965,User_2965,user_2965@domain.com,2019-04-15,C,32.54
C_02966,User_2966,user_2966@domain.com,2022-03-13,B,44.63
C_02967,User_2967,user_2967@domain.com,2022-02-24,B,37.11
C_02968,User_2968,user_2968@domain.com,2020-02-03,A,36.64
C_02969,User_2969,user_2969@domain.com,2021-01-12,X,18.35
C_02970,User_2970,invalid_2970,2022-02-07,A,70.09
C_02971,User_2971,user_2971@domain.com,2020-08-14,A,39.7
C_02972,User_2972,user_2972@domain.com,2019-05-31,A,67.45
C_02973,User_2973,user_2973@domain.com,2021-03-02,B,66.03
C_02974,User_2974,user_2974@domain.com,2021-10-29,B,30.71
C_02975,User_2975,user_2975@domain.com,2021-07-11,A,33.67
C_02976,User_2976,user_2976@domain.com,2023-04-15,A,88.41
C_02977,User_2977,user_2977@domain.com,2022-01-31,C,76.26
C_02978,User_2978,user_2978@domain.com,2020-07-26,A,49.53
C_02979,User_2979,user_2979@domain.com,2023-08-18,B,53.86
C_02980,User_2980,invalid_2980,2022-06-30,X,40.54
C_02981,User_2981,user_2981@domain.com,2022-10-25,A,56.49
C_02982,User_2982,user_2982@domain.com,2022-06-05,A,39.24
C_02983,User_2983,user_2983@domain.com,2019-09-01,B,19.51
C_02984,User_2984,user_2984@domain.com,2019-09-21,C,30.18
C_02985,User_2985,user_2985@domain.com,2019-07-18,A,50.32
C_02986,User_2986,user_2986@domain.com,2021-03-17,X,33.03
C_02987,User_2987,user_2987@domain.com,2021-02-03,A,48.99
C_02988,User_2988,user_2988@domain.com,2023-06-16,A,33.88
C_02989,User_2989,user_2989@domain.com,2020-11-25,B,38.26
C_02990,User_2990,invalid_2990,2022-02-16,C,62.8
C_02991,User_2991,user_2991@domain.com,2021-01-18,A,53.71
C_02992,User_2992,user_2992@domain.com,2023-03-27,C,49.86
C_02993,User_2993,user_2993@domain.com,2019-10-23,A,63.18
C_02994,User_2994,user_2994@domain.com,2020-02-12,A,57.21
C_02995,User_2995,user_2995@domain.com,2022-05-18,A,71.7
C_02996,User_2996,user_2996@domain.com,2021-11-08,C,43.1
C_02997,User_2997,user_2997@domain.com,2021-04-02,A,43.56
C_02998,User_2998,user_2998@domain.com,2021-10-21,A,30.48
C_02999,User_2999,user_2999@domain.com,2019-03-24,A,43.57
C_03000,User_3000,invalid_3000,2019-04-03,C,64.47
C_03001,User_3001,user_3001@domain.com,2019-03-21,B,69.5
C_03002,User_3002,user_3002@domain.com,2019-10-08,B,64.4
C_03003,User_3003,user_3003@domain.com,2023-01-01,A,23.09
C_03004,User_3004,user_3004@domain.com,2020-11-13,B,66.25
C_03005,User_3005,user_3005@domain.com,2023-07-05,A,22.42
C_03006,User_3006,user_3006@domain.com,2021-08-28,C,63.47
C_03007,User_3007,user_3007@domain.com,2021-11-29,X,44.48
C_03008,User_3008,user_3008@domain.com,2021-07-24,A,60.54
C_03009,User_3009,user_3009@domain.com,2019-11-02,B,30.01
C_03010,User_3010,invalid_3010,2022-05-26,A,67.57
C_03011,User_3011,user_3011@domain.com,2021-11-21,A,28.03
C_03012,User_3012,user_3012@domain.com,2019-10-14,A,39.97
C_03013,User_3013,user_3013@domain.com,2020-11-02,A,35.03
C_03014,User_3014,user_3014@domain.com,2022-06-09,A,23.69
C_03015,User_3015,user_3015@domain.com,2020-10-14,B,51.42
C_03016,User_3016,user_3016@domain.com,2019-11-29,A,77.09
C_03017,User_3017,user_3017@domain.com,2021-03-15,B,90.0
C_03018,User_3018,user_3018@domain.com,2022-06-16,A,51.46
C_03019,User_3019,user_3019@domain.com,2023-02-23,A,66.75
C_03020,User_3020,invalid_3020,2023-09-22,B,53.48
C_03021,User_3021,user_3021@domain.com,2020-09-04,A,57.48
C_03022,User_3022,user_3022@domain.com,2022-04-30,A,44.87
C_03023,User_3023,user_3023@domain.com,2020-11-19,B,52.93
C_03024,User_3024,user_3024@domain.com,2021-11-04,A,58.06
C_03025,User_3025,user_3025@domain.com,2023-08-24,A,41.32
C_03026,User_3026,user_3026@domain.com,2021-11-09,A,48.84
C_03027,User_3027,user_3027@domain.com,2021-12-26,X,49.12
C_03028,User_3028,user_3028@domain.com,2021-09-30,B,62.4
C_03029,User_3029,user_3029@domain.com,2022-12-22,B,34.01
C_03030,User_3030,invalid_3030,2022-02-26,B,49.23
C_03031,User_3031,user_3031@domain.com,2020-09-05,A,78.68
C_03032,User_3032,user_3032@domain.com,2021-08-30,A,67.46
C_03033,User_3033,user_3033@domain.com,2023-07-29,B,70.24
C_03034,User_3034,user_3034@domain.com,2019-02-04,A,50.37
C_03035,User_3035,user_3035@domain.com,2021-01-24,A,54.81
C_03036,User_3036,user_3036@domain.com,2020-11-09,A,65.03
C_03037,User_3037,user_3037@domain.com,2022-10-11,A,73.4
C_03038,User_3038,user_3038@domain.com,2019-08-13,X,20.73
C_03039,User_3039,user_3039@domain.com,2021-05-03,A,30.27
C_03040,User_3040,invalid_3040,2022-04-10,A,69.64
C_03041,User_3041,user_3041@domain.com,2020-09-22,A,45.85
C_03042,User_3042,user_3042@domain.com,2023-06-20,X,39.92
C_03043,User_3043,user_3043@domain.com,2023-01-25,A,31.19
C_03044,User_3044,user_3044@domain.com,2023-11-22,A,41.67
C_03045,User_3045,user_3045@domain.com,2022-11-10,B,28.96
C_03046,User_3046,user_3046@domain.com,2022-07-12,B,81.37
C_03047,User_3047,user_3047@domain.com,2019-02-24,A,49.66
C_03048,User_3048,user_3048@domain.com,2022-05-07,A,49.13
C_03049,User_3049,user_3049@domain.com,2021-08-29,A,58.82
C_03050,User_3050,invalid_3050,2020-06-27,A,64.44
C_03051,User_3051,user_3051@domain.com,2022-09-04,A,64.19
C_03052,User_3052,user_3052@domain.com,2023-05-23,A,66.1
C_03053,User_3053,user_3053@domain.com,2023-05-09,A,40.54
C_03054,User_3054,user_3054@domain.com,2022-03-30,A,45.53
C_03055,User_3055,user_3055@domain.com,2022-03-28,B,61.54
C_03056,User_3056,user_3056@domain.com,2020-04-11,X,42.09
C_03057,User_3057,user_3057@domain.com,2023-01-17,B,49.92
C_03058,User_3058,user_3058@domain.com,2019-04-16,A,55.98
C_03059,User_3059,user_3059@domain.com,2022-04-10,A,61.78
C_03060,User_3060,invalid_3060,2021-09-10,X,23.33
C_03061,User_3061,user_3061@domain.com,2019-12-16,A,60.72
C_03062,User_3062,user_3062@domain.com,2021-12-09,A,46.49
C_03063,User_3063,user_3063@domain.com,2022-07-12,A,60.61
C_03064,User_3064,user_3064@domain.com,2023-01-16,B,61.65
C_03065,User_3065,user_3065@domain.com,2022-06-23,B,74.12
C_03066,User_3066,user_3066@domain.com,2023-05-06,A,70.3
C_03067,User_3067,user_3067@domain.com,2023-09-19,A,70.2
C_03068,User_3068,user_3068@domain.com,2021-02-17,X,71.66
C_03069,User_3069,user_3069@domain.com,2019-10-30,A,54.37
C_03070,User_3070,invalid_3070,2023-08-10,B,50.48
C_03071,User_3071,user_3071@domain.com,2022-10-26,B,63.09
C_03072,User_3072,user_3072@domain.com,2020-05-11,B,60.98
C_03073,User_3073,user_3073@domain.com,2019-03-06,A,45.36
C_03074,User_3074,user_3074@domain.com,2022-03-18,A,56.07
C_03075,User_3075,user_3075@domain.com,2022-12-05,A,49.47
C_03076,User_3076,user_3076@domain.com,2019-08-14,C,37.19
C_03077,User_3077,user_3077@domain.com,2020-01-26,X,69.36
C_03078,User_3078,user_3078@domain.com,2019-02-08,A,50.83
C_03079,User_3079,user_3079@domain.com,2021-06-22,A,80.73
C_03080,User_3080,invalid_3080,2020-10-04,X,25.62
C_03081,User_3081,user_3081@domain.com,2021-05-07,B,41.65
C_03082,User_3082,user_3082@domain.com,2019-11-07,C,50.49
C_03083,User_3083,user_3083@domain.com,2021-04-25,A,67.06
C_03084,User_3084,user_3084@domain.com,2022-11-15,A,55.99
C_03085,User_3085,user_3085@domain.com,2020-02-22,B,54.66
C_03086,User_3086,user_3086@domain.com,2021-04-20,B,33.09
C_03087,User_3087,user_3087@domain.com,2021-10-24,A,32.65
C_03088,User_3088,user_3088@domain.com,2023-05-07,A,54.84
C_03089,User_3089,user_3089@domain.com,2022-06-06,A,29.54
C_03090,User_3090,invalid_3090,2021-08-23,A,42.02
C_03091,User_3091,user_3091@domain.com,2023-11-23,A,57.51
C_03092,User_3092,user_3092@domain.com,2023-10-04,X,35.27
C_03093,User_3093,user_3093@domain.com,2023-02-15,A,74.08
C_03094,User_3094,user_3094@domain.com,2023-01-29,C,68.36
C_03095,User_3095,user_3095@domain.com,2019-05-08,A,26.43
C_03096,User_3096,user_3096@domain.com,2022-12-16,B,36.01
C_03097,User_3097,user_3097@domain.com,2019-10-10,X,15.71
C_03098,User_3098,user_3098@domain.com,2021-11-28,A,38.26
C_03099,User_3099,user_3099@domain.com,2020-02-29,A,61.5
C_03100,User_3100,invalid_3100,2022-02-22,A,43.79
C_03101,User_3101,user_3101@domain.com,2020-10-27,A,56.91
C_03102,User_3102,user_3102@domain.com,2022-09-18,B,27.16
C_03103,User_3103,user_3103@domain.com,2021-09-06,X,61.97
C_03104,User_3104,user_3104@domain.com,2021-12-12,A,41.67
C_03105,User_3105,user_3105@domain.com,2021-02-10,A,50.18
C_03106,User_3106,user_3106@domain.com,2020-10-04,A,48.61
C_03107,User_3107,user_3107@domain.com,2019-12-21,B,30.93
C_03108,User_3108,user_3108@domain.com,2021-07-30,A,32.7
C_03109,User_3109,user_3109@domain.com,2021-12-27,A,64.52
C_03110,User_3110,invalid_3110,2020-12-02,B,55.98
C_03111,User_3111,user_3111@domain.com,2022-01-23,B,65.75
C_03112,User_3112,user_3112@domain.com,2020-12-26,A,54.87
C_03113,User_3113,user_3113@domain.com,2022-10-16,B,52.14
C_03114,User_3114,user_3114@domain.com,2023-05-01,A,24.11
C_03115,User_3115,user_3115@domain.com,2023-11-12,A,45.94
C_03116,User_3116,user_3116@domain.com,2023-01-16,C,49.59
C_03117,User_3117,user_3117@domain.com,2022-10-26,B,79.3
C_03118,User_3118,user_3118@domain.com,2022-08-10,A,60.3
C_03119,User_3119,user_3119@domain.com,2023-07-04,A,73.04
C_03120,User_3120,invalid_3120,2022-11-20,A,58.96
C_03121,User_3121,user_3121@domain.com,2020-06-25,A,39.33
C_03122,User_3122,user_3122@domain.com,2022-06-03,A,51.76
C_03123,User_3123,user_3123@domain.com,2021-09-18,A,53.54
C_03124,User_3124,user_3124@domain.com,2020-01-29,A,35.91
C_03125,User_3125,user_3125@domain.com,2020-05-19,B,44.23
C_03126,User_3126,user_3126@domain.com,2020-07-25,B,46.91
C_03127,User_3127,user_3127@domain.com,2022-02-16,B,74.08
C_03128,User_3128,user_3128@domain.com,2020-09-03,A,18.79
C_03129,User_3129,user_3129@domain.com,2020-04-05,X,68.09
C_03130,User_3130,invalid_3130,2020-09-01,C,35.95
C_03131,User_3131,user_3131@domain.com,2023-04-29,C,29.42
C_03132,User_3132,user_3132@domain.com,2020-08-14,C,67.7
C_03133,User_3133,user_3133@domain.com,2022-12-14,X,60.98
C_03134,User_3134,user_3134@domain.com,2020-02-29,A,68.82
C_03135,User_3135,user_3135@domain.com,2022-11-14,A,62.01
C_03136,User_3136,user_3136@domain.com,2022-12-14,B,80.9
C_03137,User_3137,user_3137@domain.com,2021-09-28,B,58.38
C_03138,User_3138,user_3138@domain.com,2020-10-11,B,47.65
C_03139,User_3139,user_3139@domain.com,2021-09-09,A,55.14
C_03140,User_3140,invalid_3140,2020-12-15,A,68.65
C_03141,User_3141,user_3141@domain.com,2022-02-21,A,38.31
C_03142,User_3142,user_3142@domain.com,2023-06-17,X,40.22
C_03143,User_3143,user_3143@domain.com,2023-01-17,A,45.37
C_03144,User_3144,user_3144@domain.com,2020-07-14,A,18.43
C_03145,User_3145,user_3145@domain.com,2020-08-12,A,52.07
C_03146,User_3146,user_3146@domain.com,2019-09-07,A,21.71
C_03147,User_3147,user_3147@domain.com,2022-03-20,C,50.8
C_03148,User_3148,user_3148@domain.com,2022-10-17,B,62.98
C_03149,User_3149,user_3149@domain.com,2022-01-17,B,42.85
C_03150,User_3150,invalid_3150,2021-02-16,A,75.16
C_03151,User_3151,user_3151@domain.com,2021-03-19,B,28.09
C_03152,User_3152,user_3152@domain.com,2023-08-04,A,67.87
C_03153,User_3153,user_3153@domain.com,2020-12-07,B,60.13
C_03154,User_3154,user_3154@domain.com,2023-05-03,A,24.26
C_03155,User_3155,user_3155@domain.com,2023-07-06,A,90.66
C_03156,User_3156,user_3156@domain.com,2019-10-27,B,49.04
C_03157,User_3157,user_3157@domain.com,2020-08-17,X,36.84
C_03158,User_3158,user_3158@domain.com,2019-03-28,A,28.89
C_03159,User_3159,user_3159@domain.com,2020-08-12,C,46.7
C_03160,User_3160,invalid_3160,2023-01-02,A,48.09
C_03161,User_3161,user_3161@domain.com,2019-06-11,A,51.54
C_03162,User_3162,user_3162@domain.com,2020-12-10,A,45.53
C_03163,User_3163,user_3163@domain.com,2021-06-24,A,59.5
C_03164,User_3164,user_3164@domain.com,2022-09-05,A,44.19
C_03165,User_3165,user_3165@domain.com,2020-06-09,A,20.98
C_03166,User_3166,user_3166@domain.com,2023-03-11,A,47.76
C_03167,User_3167,user_3167@domain.com,2021-09-08,X,14.49
C_03168,User_3168,user_3168@domain.com,2020-03-14,A,55.31
C_03169,User_3169,user_3169@domain.com,2020-02-18,B,35.31
C_03170,User_3170,invalid_3170,2023-08-23,A,52.45
C_03171,User_3171,user_3171@domain.com,2022-01-08,B,69.71
C_03172,User_3172,user_3172@domain.com,2020-07-09,A,35.77
C_03173,User_3173,user_3173@domain.com,2022-02-25,A,65.92
C_03174,User_3174,user_3174@domain.com,2022-11-26,A,43.5
C_03175,User_3175,user_3175@domain.com,2020-07-10,A,76.3
C_03176,User_3176,user_3176@domain.com,2019-10-09,A,44.52
C_03177,User_3177,user_3177@domain.com,2019-08-12,B,37.39
C_03178,User_3178,user_3178@domain.com,2022-06-14,C,60.31
C_03179,User_3179,user_3179@domain.com,2023-02-26,C,43.46
C_03180,User_3180,invalid_3180,2022-04-16,B,37.38
C_03181,User_3181,user_3181@domain.com,2020-05-05,A,42.83
C_03182,User_3182,user_3182@domain.com,2020-05-11,A,49.33
C_03183,User_3183,user_3183@domain.com,2019-04-14,A,70.13
C_03184,User_3184,user_3184@domain.com,2022-10-03,A,20.99
C_03185,User_3185,user_3185@domain.com,2021-12-23,A,50.35
C_03186,User_3186,user_3186@domain.com,2020-04-07,A,59.37
C_03187,User_3187,user_3187@domain.com,2022-07-30,A,52.9
C_03188,User_3188,user_3188@domain.com,2020-04-21,A,69.65
C_03189,User_3189,user_3189@domain.com,2019-04-18,C,48.88
C_03190,User_3190,invalid_3190,2019-07-25,B,47.23
C_03191,User_3191,user_3191@domain.com,2021-04-26,A,58.88
C_03192,User_3192,user_3192@domain.com,2020-11-07,X,51.49
C_03193,User_3193,user_3193@domain.com,2023-01-09,X,44.14
C_03194,User_3194,user_3194@domain.com,2021-08-25,A,57.74
C_03195,User_3195,user_3195@domain.com,2019-07-25,A,40.21
C_03196,User_3196,user_3196@domain.com,2022-10-27,A,40.83
C_03197,User_3197,user_3197@domain.com,2023-04-28,X,42.08
C_03198,User_3198,user_3198@domain.com,2019-10-09,C,70.3
C_03199,User_3199,user_3199@domain.com,2019-01-11,A,1.68
C_03200,User_3200,invalid_3200,2022-02-01,A,55.93
C_03201,User_3201,user_3201@domain.com,2019-11-20,A,50.51
C_03202,User_3202,user_3202@domain.com,2021-04-13,A,24.79
C_03203,User_3203,user_3203@domain.com,2022-08-30,A,54.65
C_03204,User_3204,user_3204@domain.com,2023-12-04,C,57.14
C_03205,User_3205,user_3205@domain.com,2021-09-01,B,58.84
C_03206,User_3206,user_3206@domain.com,2021-09-04,C,10.22
C_03207,User_3207,user_3207@domain.com,2022-08-25,C,70.5
C_03208,User_3208,user_3208@domain.com,2020-02-13,B,38.93
C_03209,User_3209,user_3209@domain.com,2023-03-29,A,60.3
C_03210,User_3210,invalid_3210,2020-08-11,B,61.12
C_03211,User_3211,user_3211@domain.com,2020-10-19,A,36.85
C_03212,User_3212,user_3212@domain.com,2020-08-07,B,59.91
C_03213,User_3213,user_3213@domain.com,2022-08-15,A,44.22
C_03214,User_3214,user_3214@domain.com,2019-05-02,B,18.93
C_03215,User_3215,user_3215@domain.com,2023-04-24,A,67.52
C_03216,User_3216,user_3216@domain.com,2019-07-03,A,38.37
C_03217,User_3217,user_3217@domain.com,2022-08-28,A,37.18
C_03218,User_3218,user_3218@domain.com,2022-03-21,A,43.95
C_03219,User_3219,user_3219@domain.com,2020-04-20,B,54.08
C_03220,User_3220,invalid_3220,2021-12-31,B,49.14
C_03221,User_3221,user_3221@domain.com,2023-02-21,A,58.22
C_03222,User_3222,user_3222@domain.com,2023-01-20,A,29.91
C_03223,User_3223,user_3223@domain.com,2023-10-08,A,38.86
C_03224,User_3224,user_3224@domain.com,2019-03-18,A,48.26
C_03225,User_3225,user_3225@domain.com,2019-12-25,A,78.47
C_03226,User_3226,user_3226@domain.com,2021-05-05,C,48.29
C_03227,User_3227,user_3227@domain.com,2023-09-12,A,66.28
C_03228,User_3228,user_3228@domain.com,2019-12-27,A,50.58
C_03229,User_3229,user_3229@domain.com,2019-03-16,A,42.75
C_03230,User_3230,invalid_3230,2023-09-09,A,46.3
C_03231,User_3231,user_3231@domain.com,2021-03-24,A,47.47
C_03232,User_3232,user_3232@domain.com,2023-06-02,B,59.05
C_03233,User_3233,user_3233@domain.com,2021-10-11,A,70.62
C_03234,User_3234,user_3234@domain.com,2020-01-17,A,55.4
C_03235,User_3235,user_3235@domain.com,2023-03-14,A,67.81
C_03236,User_3236,user_3236@domain.com,2023-11-22,A,35.53
C_03237,User_3237,user_3237@domain.com,2020-08-15,A,43.78
C_03238,User_3238,user_3238@domain.com,2023-12-01,X,39.14
C_03239,User_3239,user_3239@domain.com,2019-03-18,B,54.72
C_03240,User_3240,invalid_3240,2019-01-19,A,44.62
C_03241,User_3241,user_3241@domain.com,2020-09-03,A,60.95
C_03242,User_3242,user_3242@domain.com,2022-03-09,A,36.03
C_03243,User_3243,user_3243@domain.com,2022-05-19,A,50.65
C_03244,User_3244,user_3244@domain.com,2019-08-08,B,60.3
C_03245,User_3245,user_3245@domain.com,2020-11-17,B,19.02
C_03246,User_3246,user_3246@domain.com,2020-08-05,A,81.82
C_03247,User_3247,user_3247@domain.com,2021-07-19,A,45.75
C_03248,User_3248,user_3248@domain.com,2022-08-06,A,19.62
C_03249,User_3249,user_3249@domain.com,2022-01-17,C,52.37
C_03250,User_3250,invalid_3250,2021-12-09,B,50.5
C_03251,User_3251,user_3251@domain.com,2021-10-08,A,48.77
C_03252,User_3252,user_3252@domain.com,2019-10-02,A,64.87
C_03253,User_3253,user_3253@domain.com,2023-10-09,B,61.21
C_03254,User_3254,user_3254@domain.com,2021-10-29,A,54.47
C_03255,User_3255,user_3255@domain.com,2021-08-16,A,56.75
C_03256,User_3256,user_3256@domain.com,2020-07-12,A,48.43
C_03257,User_3257,user_3257@domain.com,2020-01-30,B,76.63
C_03258,User_3258,user_3258@domain.com,2023-07-15,A,27.81
